customer_id,order_id,order_date,amount,channel,city
C00016,ORD10086,2026-05-17,324.78,app,Johor Bahru
C00182,ORD11250,2025-11-08,93.96,store,Bangkok
C00273,ORD11886,2025-11-14,66.12,online,Johor Bahru
C00047,ORD10344,2024-01-22,108.82,store,Kuala Lumpur
C00657,ORD14500,2025-09-14,46.34,app,Singapore
C00642,ORD14394,2024-07-12,334.49,app,Singapore
C00260,ORD11790,2025-05-26,81.47,app,Jakarta
C00053,ORD10368,2025-10-22,111.43,store,Bangkok
C00012,ORD10070,2026-03-11,78.56,store,Singapore
C00493,ORD13426,2026-04-19,197.74,app,Jakarta
C00766,ORD15215,2019-04-04,74.61,online,Johor Bahru
C00141,ORD10993,2025-08-06,286.76,online,Singapore
C00771,ORD15244,2025-07-28,197.27,store,Kuala Lumpur
C00556,ORD13779,2025-12-17,61.91,online,Bangkok
C00369,ORD12542,2026-04-21,94.5,online,Kuala Lumpur
C00731,ORD14952,2025-06-16,22.94,online,Johor Bahru
C00787,ORD15348,2026-03-18,225.58,online,Kuala Lumpur
C00740,ORD15072,2024-09-05,213.96,app,Jakarta
C00403,ORD12831,2025-06-01,67.35,app,Singapore
C00471,ORD13261,2025-07-12,17.65,store,Singapore
C00431,ORD13063,2024-06-09,249.58,app,Johor Bahru
C00766,ORD15220,2026-05-12,177.29,online,Singapore
C00096,ORD10667,2023-10-26,177.28,online,Kuala Lumpur
C00281,ORD11954,2026-02-20,63.83,online,Jakarta
C00714,ORD14857,2025-09-27,68.92,store,Jakarta
C00148,ORD11055,2025-09-28,64.4,online,Singapore
C00661,ORD14568,2025-06-07,80.57,app,Bangkok
C00099,ORD10687,2025-06-22,67.26,app,Bangkok
C00407,ORD12839,2025-07-30,18.4,store,Singapore
C00478,ORD13323,2025-01-26,189.21,online,Bangkok
C00566,ORD13857,2026-01-04,50.42,store,Bangkok
C00095,ORD10647,2024-10-20,279.84,online,Jakarta
C00588,ORD13992,2026-04-09,316.55,app,Jakarta
C00787,ORD15355,2025-07-20,71.11,store,Bangkok
C00351,ORD12394,2025-09-30,110.39,online,Singapore
C00027,ORD10176,2024-11-02,150.95,store,Bangkok
C00203,ORD11397,2025-12-09,120.98,store,Singapore
C00607,ORD14137,2026-04-05,224.47,online,Kuala Lumpur
C00790,ORD15388,2025-05-29,89.27,online,Jakarta
C00048,ORD10346,2025-08-16,62.4,online,Johor Bahru
C00087,ORD10578,2024-08-12,360.14,app,Kuala Lumpur
C00706,ORD14814,2025-09-09,256.56,app,Johor Bahru
C00703,ORD14796,2025-01-10,69.94,store,Kuala Lumpur
C00617,ORD14198,2025-08-19,57.64,store,Kuala Lumpur
C00305,ORD12144,2025-04-18,367.3,online,Jakarta
C00674,ORD14643,2025-12-19,165.69,store,Singapore
C00028,ORD10192,2025-08-18,308.81,store,Kuala Lumpur
C00148,ORD11057,2025-05-11,54.74,online,Bangkok
C00621,ORD14240,2025-10-07,93.06,online,Bangkok
C00153,ORD11080,2025-04-08,141.98,app,Jakarta
C00403,ORD12832,2025-09-12,60.08,store,Johor Bahru
C00155,ORD11086,2025-07-11,55.09,store,Johor Bahru
C00053,ORD10366,2025-09-08,212.4,online,Johor Bahru
C00693,ORD14746,2025-08-12,150.12,store,Kuala Lumpur
C00308,ORD12177,2025-12-06,52.02,online,Johor Bahru
C00295,ORD12035,2024-02-29,120.17,app,Bangkok
C00153,ORD11075,2025-07-26,190.03,store,Jakarta
C00091,ORD10608,2025-11-11,200.74,app,Bangkok
C00422,ORD12975,2025-11-11,71.24,app,Jakarta
C00563,ORD13830,2025-10-18,436.57,app,Johor Bahru
C00326,ORD12261,2023-09-20,309.6,store,Kuala Lumpur
C00234,ORD11601,2026-01-06,106.54,store,Kuala Lumpur
C00412,ORD12888,2025-09-01,312.33,online,Bangkok
C00787,ORD15350,2025-06-13,171.54,store,Bangkok
C00095,ORD10638,2026-01-10,193.29,store,Kuala Lumpur
C00232,ORD11576,2025-10-20,252.86,store,Jakarta
C00497,ORD13448,2025-11-27,370.58,store,Kuala Lumpur
C00521,ORD13557,2026-01-15,16.6,app,Kuala Lumpur
C00033,ORD10235,2025-08-13,319.12,store,Bangkok
C00025,ORD10167,2017-12-13,56.99,online,Singapore
C00560,ORD13796,2025-11-23,257.14,app,Jakarta
C00294,ORD12018,2025-05-28,134.28,store,Johor Bahru
C00325,ORD12253,2025-05-25,36.87,online,Singapore
C00303,ORD12112,2025-05-06,162.57,online,Jakarta
C00270,ORD11882,2025-07-13,51.32,app,Jakarta
C00142,ORD11003,2026-01-25,293.16,store,Johor Bahru
C00223,ORD11519,2023-08-05,241.85,app,Kuala Lumpur
C00617,ORD14200,2024-11-02,74.14,store,Bangkok
C00205,ORD11423,2024-06-14,112.29,online,Jakarta
C00766,ORD15212,2024-07-09,169.24,online,Kuala Lumpur
C00586,ORD13982,2025-08-25,67.81,online,Jakarta
C00264,ORD11823,2023-09-08,169.8,store,Singapore
C00443,ORD13117,2025-10-29,60.17,app,Bangkok
C00726,ORD14922,2025-06-23,158.93,store,Kuala Lumpur
C00222,ORD11504,2025-11-16,63.82,online,Bangkok
C00400,ORD12794,2026-04-23,265.89,store,Jakarta
C00627,ORD14296,2026-04-09,476.35,store,Singapore
C00213,ORD11459,2025-07-07,57.78,store,Jakarta
C00782,ORD15306,2026-03-06,63.46,app,Kuala Lumpur
C00409,ORD12856,2026-03-29,290.89,online,Kuala Lumpur
C00223,ORD11516,2025-01-26,118.24,app,Singapore
C00551,ORD13743,2025-07-28,91.49,online,Singapore
C00102,ORD10723,2025-08-27,73.64,online,Johor Bahru
C00659,ORD14543,2025-02-07,231.07,online,Johor Bahru
C00169,ORD11163,2025-09-09,60.49,app,Bangkok
C00441,ORD13107,2021-03-27,52.85,app,Jakarta
C00739,ORD15060,2025-07-22,223.62,app,Jakarta
C00096,ORD10655,2026-01-19,47.03,app,Jakarta
C00684,ORD14702,2025-12-15,37.74,store,Bangkok
C00073,ORD10485,2026-03-26,91.77,store,Kuala Lumpur
C00285,ORD11987,2025-08-19,274.9,app,Bangkok
C00798,ORD15436,2024-10-29,421.01,store,Singapore
C00351,ORD12401,2024-03-27,109.03,store,Singapore
C00186,ORD11284,2025-11-22,301.33,app,Bangkok
C00245,ORD11705,2026-04-11,31.2,store,Johor Bahru
C00475,ORD13297,2025-02-12,281.8,app,Jakarta
C00735,ORD14981,2025-08-27,222.67,store,Bangkok
C00197,ORD11370,2025-05-22,41.99,online,Singapore
C00555,ORD13760,2026-02-09,$205.08,app,Jakarta
C00093,ORD10623,2025-07-01,34.16,online,Singapore
C00692,ORD14738,2025-04-28,24.47,online,Kuala Lumpur
C00279,ORD11943,2025-04-28,229.71,online,Jakarta
C00282,ORD11973,2026-01-03,274.11,app,Bangkok
C00463,ORD13217,2026-03-27,20.28,online,Jakarta
C00101,ORD10715,2026-04-27,227.67,app,Singapore
C00359,ORD12436,2026-05-12,411.39,online,Kuala Lumpur
C00633,ORD14333,2026-01-08,355.43,app,Singapore
C00624,ORD14284,2025-11-12,250.08,app,Johor Bahru
C00182,ORD11256,2023-10-20,276.62,app,Johor Bahru
C00584,ORD13951,2026-02-07,306.6,app,Bangkok
C00304,ORD12124,2026-04-29,334.45,app,Singapore
C00319,ORD12221,2025-10-13,47.47,app,Kuala Lumpur
C00247,ORD11711,2025-11-05,541.86,online,Jakarta
C00203,ORD11404,2024-10-21,77.82,app,Johor Bahru
C00676,ORD14657,2025-08-02,29.61,app,Kuala Lumpur
C00781,ORD15298,2024-09-29,137.29,store,Bangkok
C00051,ORD10355,2026-05-28,192.44,app,Kuala Lumpur
C00377,ORD12651,2024-12-19,220.06,app,Bangkok
C00179,ORD11230,2025-12-04,68.14,store,Jakarta
C00274,ORD11889,2025-11-10,183.66,online,Singapore
C00446,ORD13138,2024-12-15,127.75,app,Jakarta
C00475,ORD13292,2025-10-14,161.41,online,Jakarta
C00442,ORD13111,2025-08-20,108.43,app,Singapore
C00541,ORD13689,2025-08-31,49.26,store,Johor Bahru
C00765,ORD15197,2026-02-05,36.68,online,Kuala Lumpur
C00101,ORD10706,2026-05-21,96.17,app,Jakarta
C00213,ORD11461,2025-07-11,44.87,online,Bangkok
C00800,ORD15463,2025-08-18,258.42,app,Johor Bahru
C00632,ORD14326,2025-03-27,62.09,online,Kuala Lumpur
C00326,ORD12256,2025-10-14,197.57,app,Singapore
C00654,ORD14490,2025-04-17,250.58,store,Singapore
C00400,ORD12804,2025-07-25,263.49,online,Kuala Lumpur
C00569,ORD13865,2026-04-29,452.67,app,Singapore
C00628,ORD14311,2024-09-06,76.3,store,Bangkok
C00570,ORD13875,2026-03-22,-124.97,store,Kuala Lumpur
C00175,ORD11218,2025-12-16,30.16,online,Jakarta
C00237,ORD11616,2025-07-09,161.03,store,Singapore
C00778,ORD15287,2024-12-11,101.29,online,Johor Bahru
C00797,ORD15423,2025-12-18,70.28,app,Jakarta
C00135,ORD10955,2025-10-15,54.68,store,Bangkok
C00294,ORD12017,2025-10-23,230.56,online,Kuala Lumpur
C00258,ORD11781,2025-01-16,53.27,store,Singapore
C00387,ORD12688,2026-02-12,93.72,store,Jakarta
C00451,ORD13168,2025-06-08,77.41,app,Jakarta
C00372,ORD12597,2024-10-03,125.4,online,Bangkok
C00336,ORD12343,2025-04-06,19.08,store,Bangkok
C00180,ORD11236,2025-04-26,22.09,store,Jakarta
C00242,ORD11667,2025-08-30,233.87,store,Kuala Lumpur
C00249,ORD11721,,253.84,store,Jakarta
C00406,ORD12836,2026-04-10,474.54,store,Bangkok
C00274,ORD11904,2025-09-24,267.54,store,Bangkok
C00619,ORD14217,2025-03-09,171.24,store,Singapore
C00413,ORD12891,2025-10-15,92.85,app,Bangkok
C00788,ORD15367,2025-10-27,156.11,store,Bangkok
C00387,ORD12687,2026-02-11,197.7,online,Kuala Lumpur
C00203,ORD11403,2025-11-25,208.46,store,Johor Bahru
C00144,ORD11026,2025-07-19,267.65,online,Bangkok
C00706,ORD14808,2025-04-12,156.57,store,Johor Bahru
C00261,ORD11794,2025-09-26,41.62,online,Kuala Lumpur
C00613,ORD14168,2026-05-29,122.27,app,Jakarta
C00460,ORD13192,2026-01-18,80.44,online,Kuala Lumpur
C00183,ORD11276,2025-11-05,208.42,app,Singapore
C00533,ORD13651,2025-07-03,47.31,online,Jakarta
C00328,ORD12276,2025-01-08,51.32,store,Singapore
C00188,ORD11304,2025-12-24,287.94,app,Johor Bahru
C00259,ORD11785,2025-03-17,82.27,online,Johor Bahru
 c00117 ,ORD10828,2025-11-25,316.58,app,Jakarta
C00116,ORD10806,2025-08-19,193.13,store,Kuala Lumpur
C00707,ORD14818,2026-03-23,294.27,online,Singapore
C00482,ORD13350,2026-01-03,101.91,online,Johor Bahru
C00027,ORD10187,2026-01-07,$165.34,online,Jakarta
C00400,ORD12795,2026-02-26,133.66,app,Bangkok
C00430,ORD13039,2026-04-24,104.35,store,Johor Bahru
C00068,ORD10442,2025-12-26,90.67,store,Kuala Lumpur
C00448,ORD13152,2026-05-06,271.2,store,Johor Bahru
C00692,ORD14732,2025-11-30,240.13,store,Kuala Lumpur
C00633,ORD14342,2025-05-15,239.24,store,Jakarta
C00602,ORD14115,2025-08-09,358.52,store,Johor Bahru
C00238,ORD11623,2025-11-25,$240.43,app,Bangkok
C00167,ORD11139,2026-01-23,214.23,app,Jakarta
C00642,ORD14386,2025-05-26,92.85,online,Bangkok
C00242,ORD11672,2025-05-21,236.05,online,Singapore
C00035,ORD10250,2025-04-29,71.7,app,Jakarta
C00104,ORD10735,2025-12-31,5.0,store,Jakarta
C00497,ORD13446,2026-04-30,298.32,app,Jakarta
C00797,ORD15422,2025-08-19,33.8,app,Singapore
C00735,ORD14988,2025-08-01,233.75,app,Johor Bahru
C00277,ORD11915,2025-06-16,27.74,app,Bangkok
C00137,ORD10961,2026-01-24,68.15,online,Singapore
C00707,ORD14825,2023-09-03,193.63,online,Singapore
C00766,ORD15207,2023-04-18,169.71,store,Singapore
C00652,ORD14466,2026-02-17,76.04,app,Singapore
C00016,ORD10088,2026-05-11,327.1,app,Singapore
C00689,ORD14725,2026-05-14,5.0,online,Johor Bahru
C00003,ORD10020,2024-05-28,254.26,app,Singapore
C00563,ORD13847,2025-08-30,26.58,store,Kuala Lumpur
C00589,ORD14005,2025-11-20,324.41,app,Kuala Lumpur
C00735,ORD14984,2024-10-17,110.0,app,Jakarta
C00031,ORD10212,2025-05-22,251.9,app,Kuala Lumpur
C00661,ORD14567,2025-08-25,35.7,online,Bangkok
C00229,ORD11565,2025-09-30,31.58,online,Singapore
C00705,ORD14803,2025-10-10,19.52,app,Johor Bahru
C00366,ORD12511,2022-05-23,239.77,store,Singapore
C00016,ORD10089,2026-04-26,239.91,online,Singapore
C00587,ORD13991,2025-12-10,20.35,store,Bangkok
C00252,ORD11759,2024-11-30,45.43,store,Johor Bahru
C00240,ORD11655,2025-07-10,209.83,online,Singapore
C00082,ORD10535,2023-11-17,299.94,store,Kuala Lumpur
C00169,ORD11161,2025-06-25,129.72,store,Jakarta
C00751,ORD15137,2025-09-17,158.79,store,Bangkok
C00565,ORD13855,2026-03-16,50.12,online,Jakarta
C00216,ORD11471,2025-06-15,134.61,store,Johor Bahru
C00293,ORD12013,2026-04-14,428.36,app,Singapore
C00258,ORD11779,2025-06-25,74.53,store,Kuala Lumpur
C00616,ORD14179,2025-05-24,201.8,store,Kuala Lumpur
C00205,ORD11421,2023-11-06,196.34,app,Johor Bahru
C00427,ORD13021,2022-03-03,225.48,store,Johor Bahru
C00243,ORD11683,2025-06-13,46.67,online,Bangkok
C00172,ORD11208,2025-12-24,252.66,online,Kuala Lumpur
C00412,ORD12880,2024-05-01,233.58,app,Singapore
C00412,ORD12889,2023-02-24,120.64,app,Singapore
C00613,ORD14152,2026-01-01,302.93,app,Kuala Lumpur
C00307,ORD12171,2022-09-13,321.07,app,Singapore
C00463,ORD13222,2026-05-06,160.48,online,Bangkok
C00285,ORD11996,2025-08-27,216.0,online,Singapore
 c00280 ,ORD11953,2025-09-08,23.34,app,Bangkok
C00038,ORD10262,2026-04-01,30.53,online,Jakarta
C00038,ORD10263,2026-02-22,44.96,store,Bangkok
C00400,ORD12796,2025-11-26,146.93,online,Bangkok
C00031,ORD10223,2023-05-16,353.43,app,Kuala Lumpur
C00049,ORD10350,2026-01-28,46.01,store,Bangkok
C00418,ORD12943,2026-04-11,251.77,app,Kuala Lumpur
C00698,ORD14769,2025-07-29,66.41,app,Singapore
C00728,ORD14930,2026-01-18,82.68,online,Bangkok
C00285,ORD11991,2024-10-16,154.22,store,Bangkok
C00348,ORD12382,2025-07-02,45.93,app,Bangkok
C00738,ORD15037,2025-03-27,300.05,store,Kuala Lumpur
C00190,ORD11328,2025-10-02,69.5,app,Bangkok
C00042,ORD10289,2026-04-01,254.34,online,Singapore
C00721,ORD14885,2026-05-05,383.46,online,Johor Bahru
C00562,ORD13816,2026-02-25,264.17,app,Johor Bahru
C00792,ORD15393,2026-04-25,178.95,store,Kuala Lumpur
C00415,ORD12924,2024-12-02,178.45,online,Jakarta
C00018,ORD10135,2022-08-14,180.88,app,Johor Bahru
C00799,ORD15444,2025-10-10,103.27,store,Jakarta
C00795,ORD15413,2026-01-02,57.08,app,Kuala Lumpur
C00186,ORD11285,2026-03-24,172.84,online,Jakarta
C00251,ORD11744,2026-04-04,58.04,app,Johor Bahru
C00526,ORD13590,2025-11-29,130.55,store,Johor Bahru
C00116,ORD10822,2025-11-29,316.38,online,Kuala Lumpur
C00465,ORD13235,2025-08-12,267.93,app,Johor Bahru
C00503,ORD13492,2024-06-30,126.35,app,Jakarta
C00112,ORD10781,2026-01-07,273.43,app,Bangkok
C00758,ORD15158,2025-06-13,46.01,online,Bangkok
 c00411 ,ORD12871,2026-05-01,355.69,store,Singapore
C00478,ORD13319,2025-12-28,474.47,store,Bangkok
C00504,ORD13501,2025-07-13,78.21,app,Johor Bahru
C00708,ORD14829,2026-04-23,510.47,online,Singapore
C00494,ORD13436,2025-09-09,80.76,online,Singapore
C00396,ORD12758,2022-03-07,215.06,app,Bangkok
C00134,ORD10951,03 Aug 2025,19.08,online,Kuala Lumpur
C00363,ORD12453,2025-07-03,156.68,store,Johor Bahru
C00401,ORD12813,2025-07-20,65.58,store,Bangkok
C00415,ORD12919,2024-12-27,242.52,app,Jakarta
C00072,ORD10480,2025-08-09,99.41,online,Johor Bahru
C00734,ORD14978,2025-05-27,15.48,online,Kuala Lumpur
C00660,ORD14561,2024-09-04,70.1,online,Singapore
C00280,ORD11948,2025-10-28,84.96,app,Jakarta
C00233,ORD11599,2025-04-16,327.28,store,Kuala Lumpur
C00361,ORD12443,2025-12-31,318.75,app,Bangkok
C00414,ORD12905,2025-07-29,221.11,online,Jakarta
C00746,ORD15110,2025-06-12,55.28,app,Bangkok
C00475,ORD13305,2024-12-25,208.08,online,Singapore
C00799,ORD15457,2024-11-06,119.0,app,Jakarta
C00209,ORD11449,2025-08-22,93.52,store,Singapore
C00570,ORD13873,2026-03-27,176.33,app,Johor Bahru
C00363,ORD12462,2024-05-21,173.19,store,Kuala Lumpur
C00078,ORD10509,2025-11-15,161.59,store,Jakarta
C00599,ORD14088,,60.88,app,Jakarta
C00692,ORD14739,2025-06-08,152.63,store,Kuala Lumpur
C00789,ORD15382,2025-07-06,80.59,online,Johor Bahru
C00072,ORD10477,2024-09-04,243.48,store,Bangkok
C00563,ORD13838,2023-07-09,204.24,app,Bangkok
C00218,ORD11483,2025-07-05,253.66,store,Jakarta
C00027,ORD10189,2023-11-28,292.35,online,Johor Bahru
C00104,ORD10727,2026-04-22,224.45,online,Bangkok
C00196,ORD11366,2026-01-18,78.4,app,Bangkok
C00282,ORD11967,2026-02-08,320.56,app,Jakarta
C00107,ORD10753,2025-10-02,50.6,online,Jakarta
C00785,ORD15338,2025-09-03,368.04,store,Johor Bahru
C00220,ORD11502,2025-07-30,$160.63,online,Johor Bahru
C00329,ORD12296,2023-03-17,369.34,store,Johor Bahru
C00785,ORD15322,2025-10-28,148.8,store,Bangkok
C00384,ORD12678,2025-08-17,40.54,store,Singapore
C00216,ORD11468,2025-08-05,247.74,store,Singapore
C00370,ORD12571,2025-06-28,141.34,online,Jakarta
C00082,ORD10541,2025-08-18,149.23,app,Kuala Lumpur
C00372,ORD12588,2025-09-19,214.79,app,Singapore
C00284,ORD11977,2025-09-13,103.43,online,Johor Bahru
C00353,ORD12421,2025-07-11,42.73,store,Jakarta
C00012,ORD10072,2026-02-01,93.42,store,Johor Bahru
C00788,ORD15379,2023-12-09,255.5,store,Jakarta
C00771,ORD15239,2025-01-29,137.45,store,Jakarta
C00473,ORD13269,2026-03-29,91.82,online,Kuala Lumpur
C00486,ORD13364,2026-02-19,392.18,app,Bangkok
C00297,ORD12072,2025-10-11,380.8,app,Bangkok
C00180,ORD11231,2025-07-20,27.74,online,Bangkok
C00065,ORD10422,2026-03-01,51.96,online,Bangkok
C00008,ORD10046,2023-09-11,80.4,app,Bangkok
C00267,ORD11864,2026-02-13,31.8,online,Singapore
C00526,ORD13592,2025-05-01,206.81,store,Johor Bahru
C00089,ORD10596,2024-05-07,220.33,store,Singapore
 c00394 ,ORD12729,2024-12-19,77.99,online,Johor Bahru
C00621,ORD14247,2022-03-07,196.48,store,Kuala Lumpur
C00285,ORD11998,2025-02-22,207.53,online,Singapore
C00329,ORD12292,2025-02-10,160.55,online,Johor Bahru
 c00369 ,ORD12539,2026-05-09,135.61,online,Johor Bahru
C00492,ORD13418,2024-12-20,230.84,online,Singapore
C00792,ORD15408,2020-08-09,259.45,online,Johor Bahru
C00373,ORD12603,2025-10-17,244.69,online,Johor Bahru
C00341,ORD12362,2025-04-19,92.79,app,Jakarta
C00042,ORD10296,2025-03-09,131.82,app,Bangkok
C00372,ORD12594,2025-12-30,99.06,online,Kuala Lumpur
C00351,ORD12391,2026-02-28,188.88,store,Kuala Lumpur
C00195,ORD11353,2026-04-11,251.61,app,Jakarta
C00546,ORD13703,2026-01-13,353.29,app,Kuala Lumpur
C00784,ORD15318,2025-05-22,18.63,store,Jakarta
C00622,ORD14265,2025-03-10,248.3,app,Singapore
C00462,ORD13205,2025-08-30,208.14,app,Kuala Lumpur
C00140,ORD10979,2023-09-30,368.42,store,Jakarta
C00628,ORD14317,2025-03-06,172.43,store,Johor Bahru
C00013,ORD10074,2026-03-20,82.16,app,Jakarta
C00147,ORD11052,2025-02-04,65.5,online,Bangkok
C00290,ORD12008,2026-04-26,70.82,app,Kuala Lumpur
C00400,ORD12805,2022-03-23,178.27,store,Kuala Lumpur
C00304,ORD12121,2026-04-06,174.91,store,Singapore
C00231,ORD11569,2025-08-21,53.45,online,Jakarta
C00461,ORD13197,2025-11-19,54.78,store,Kuala Lumpur
C00693,ORD14749,2025-05-31,297.9,store,Johor Bahru
C00492,ORD13414,2024-12-10,50.24,online,Singapore
C00313,ORD12194,2025-06-22,80.74,store,Jakarta
,ORD13772,2025-09-18,136.29,online,Singapore
C00622,ORD14267,2024-10-09,208.04,online,Jakarta
C00387,ORD12701,2024-05-22,187.49,store,Singapore
C00101,ORD10705,2026-05-27,173.02,store,Singapore
C00503,ORD13478,2026-05-17,192.7,app,Singapore
C00729,ORD14946,2026-01-23,87.62,app,Bangkok
C00372,ORD12586,2025-11-16,185.22,store,Johor Bahru
C00638,ORD14366,2025-10-12,51.8,app,Kuala Lumpur
C00042,ORD10280,,104.75,store,Kuala Lumpur
C00538,ORD13677,2026-05-25,258.73,store,Bangkok
C00452,ORD13173,2025-06-18,33.98,online,Johor Bahru
C00591,ORD14020,2025-11-16,333.88,app,Jakarta
C00042,ORD10285,2026-03-12,147.08,online,Kuala Lumpur
C00654,ORD14495,2025-08-07,218.0,app,Bangkok
C00166,ORD11130,2025-09-04,37.26,store,Kuala Lumpur
C00075,ORD10495,2025-11-04,70.04,app,Jakarta
C00296,ORD12052,2026-05-21,253.25,app,Bangkok
C00090,ORD10600,2026-03-12,89.34,store,Kuala Lumpur
C00305,ORD12140,2025-08-04,124.58,online,Bangkok
C00737,ORD15013,,136.83,store,Johor Bahru
C00492,ORD13411,2025-02-28,214.41,store,Jakarta
C00090,ORD10603,2026-03-01,52.15,online,Jakarta
C00766,ORD15218,2022-07-26,128.68,app,Singapore
C00144,ORD11038,2025-10-20,165.59,app,Bangkok
C00047,ORD10335,2024-10-11,69.42,store,Singapore
C00633,ORD14332,2025-10-14,94.91,online,Jakarta
C00364,ORD12478,2025-09-26,161.16,app,Johor Bahru
C00030,ORD10205,2026-03-26,289.53,app,Johor Bahru
C00657,ORD14518,2024-09-19,153.26,store,Jakarta
C00657,ORD14509,2024-12-09,189.84,online,Johor Bahru
C00478,ORD13312,2026-01-24,126.5,online,Kuala Lumpur
C00622,ORD14256,2025-07-29,76.9,app,Jakarta
 c00254 ,ORD11770,2026-01-29,304.42,store,Johor Bahru
C00788,ORD15376,2018-12-30,-256.65,app,Kuala Lumpur
C00726,ORD14921,2025-09-16,258.63,app,Jakarta
C00091,ORD10614,2024-10-29,251.54,store,Kuala Lumpur
C00296,ORD12059,2026-02-26,307.69,app,Johor Bahru
C00528,ORD13625,2026-05-15,66.48,online,Jakarta
C00755,ORD15146,2024-03-28,211.6,online,Kuala Lumpur
C00100,ORD10688,2025-10-13,157.27,app,Singapore
C00266,ORD11854,2025-11-21,218.29,online,Singapore
C00785,ORD15331,2026-03-21,247.12,app,Kuala Lumpur
C00791,ORD15390,2025-07-22,83.42,online,Singapore
C00078,ORD10512,2026-01-18,157.94,online,Johor Bahru
C00172,ORD11199,2026-04-12,124.16,online,Bangkok
C00233,ORD11590,2025-12-23,243.11,online,Kuala Lumpur
C00743,ORD15088,2025-11-17,190.77,online,Singapore
C00201,ORD11385,2025-08-04,62.39,store,Bangkok
C00226,ORD11545,2025-11-02,118.81,store,Singapore
C00329,ORD12278,2026-01-05,203.97,store,Jakarta
C00711,ORD14837,2026-04-22,63.56,online,Singapore
C00298,ORD12082,2024-08-01,194.62,app,Kuala Lumpur
C00525,ORD13582,2026-03-18,72.8,store,Johor Bahru
C00147,ORD11051,2025-10-15,57.76,app,Johor Bahru
C00537,ORD13676,2026-03-26,380.93,app,Bangkok
C00236,ORD11603,2026-04-08,514.03,store,Bangkok
C00518,ORD13539,2026-04-05,63.33,app,Johor Bahru
C00473,ORD13280,2025-12-10,204.25,store,Kuala Lumpur
C00104,ORD10742,2026-02-06,183.84,app,Bangkok
C00524,ORD13578,2025-04-15,143.53,online,Kuala Lumpur
C00594,ORD14055,2023-02-25,266.69,online,Singapore
C00555,ORD13770,2025-10-12,273.58,app,Johor Bahru
C00066,ORD10432,2025-08-30,250.64,store,Bangkok
C00713,ORD14842,2025-07-25,188.19,online,Jakarta
C00578,ORD13905,2025-06-15,42.77,store,Singapore
C00218,ORD11488,2024-09-27,135.1,store,Singapore
C00309,ORD12181,2025-07-13,32.75,online,Singapore
C00332,ORD12303,2025-08-23,210.89,app,Johor Bahru
C00563,ORD13846,2023-02-07,171.16,app,Johor Bahru
C00589,ORD13996,2025-11-05,281.74,app,Bangkok
C00169,ORD11165,2025-09-21,77.97,online,Bangkok
C00406,ORD12837,2026-02-18,566.12,online,Johor Bahru
C00659,ORD14535,2025-09-11,237.45,online,Singapore
C00526,ORD13601,2025-08-05,174.26,store,Johor Bahru
C00242,ORD11678,2024-11-04,234.67,online,Johor Bahru
C00615,ORD14176,2026-04-05,74.94,store,Kuala Lumpur
 c00722 ,ORD14901,2026-05-01,127.05,app,Johor Bahru
C00546,ORD13701,2026-05-11,124.06,app,Jakarta
C00366,ORD12503,2025-10-18,101.08,online,Bangkok
C00418,ORD12959,2021-01-29,397.21,app,Singapore
C00373,ORD12618,2025-10-17,100.22,app,Kuala Lumpur
C00486,ORD13362,2026-05-14,203.39,app,Kuala Lumpur
C00136,ORD10958,2025-08-07,67.61,app,Bangkok
C00639,ORD14370,2025-10-17,48.0,app,Johor Bahru
C00176,ORD11222,2026-02-13,97.49,online,Kuala Lumpur
C00008,ORD10042,2025-08-03,195.13,online,Kuala Lumpur
 c00781 ,ORD15302,2024-05-24,240.46,online,Bangkok
C00430,ORD13038,2026-02-21,182.9,online,Jakarta
C00091,ORD10620,2024-05-08,360.27,online,Bangkok
C00413,ORD12892,2025-09-13,36.02,store,Johor Bahru
C00735,ORD14985,2025-06-12,178.16,app,Jakarta
 c00622 ,ORD14254,2025-10-29,127.54,online,Singapore
C00740,ORD15068,2025-04-01,296.98,app,Bangkok
C00294,ORD12023,2025-06-25,133.34,store,Bangkok
C00619,ORD14214,2025-05-17,162.61,app,Jakarta
